orig_area,fov_area,area_ratio,area_delta
0.1063063063063063,0.3284024024024024,3.089209039548023,0.22209609609609612
0.027664,0.09424533333333333,3.40678619625988,0.06658133333333333
0.475444776119403,0.695623880597015,1.463101322249708,0.22017910447761196
0.35511897106109325,0.6290032154340836,1.7712464460984045,0.2738842443729903
0.5299946666666666,0.7471466666666666,1.4097248777346187,0.217152
0.4179698795180723,0.713855421686747,1.7079111597941858,0.2958855421686747
0.021610619469026548,0.0728023598820059,3.3688233688233686,0.051191740412979345
0.39172266666666666,0.6485866666666666,1.6557292233961443,0.256864
0.029829333333333333,0.10525333333333334,3.5285177900947615,0.075424
0.5939946666666667,0.8309493333333333,1.3989171619947205,0.23695466666666665
0.06818666666666667,0.220592,3.2351192804067264,0.15240533333333334
0.019573573573573574,0.06511711711711712,3.3267873580853022,0.04554354354354355
0.23860790273556232,0.47435866261398174,1.9880257827826042,0.23575075987841942
0.0036630669546436284,0.013131749460043196,3.5849056603773586,0.009468682505399569
0.2882133333333333,0.4620586666666667,1.6031828275351592,0.17384533333333335
0.47813855421686746,0.7398433734939759,1.54734096836376,0.2617048192771084
0.7005301204819278,0.9024457831325301,1.2882326637314254,0.20191566265060235
0.12962162162162164,0.3702522522522523,2.8564081178760077,0.24063063063063064
0.03398802395209581,0.14802395209580838,4.355179704016913,0.11403592814371256
0.24447447447447448,0.5429309309309309,2.2208082545141874,0.29845645645645646
0.09599466666666667,0.23587733333333333,2.4571920662259013,0.13988266666666666
0.042498498498498495,0.14678678678678678,3.453928773318259,0.10428828828828829
0.042362666666666667,0.13001066666666666,3.0689915648999118,0.087648
0.024341333333333333,0.11115733333333333,4.56660823838738,0.086816
0.021734939759036145,0.09035542168674698,4.157150776053215,0.06862048192771084
0.15127927927927928,0.4094954954954955,2.7068842305859935,0.25821621621621627
0.04653254437869823,0.18659763313609468,4.010045778229908,0.14006508875739646
0.040218666666666666,0.119488,2.970958758785307,0.07926933333333333
0.17171260997067447,0.44282111436950145,2.5788502920381187,0.27110850439882694
0.5403626666666667,0.7913493333333333,1.464478177618982,0.2509866666666667
0.4138018018018018,0.6785165165165166,1.6397137797904149,0.26471471471471475
0.12922340425531914,0.36134574468085107,2.7962871490903107,0.23212234042553193
0.595355223880597,0.7888537313432836,1.3250135376346244,0.1934985074626866
0.1744144144144144,0.4145885885885886,2.3770316804407714,0.2401741741741742
0.25368,0.5209013333333333,2.0533795858299166,0.2672213333333333
0.5145671641791045,0.7414567164179104,1.4409328228332752,0.2268895522388059
0.13107792207792207,0.36992207792207793,2.8221539680967007,0.23884415584415586
0.165212,0.357912,2.1663801660896302,0.1927
0.04223466666666666,0.12726933333333335,3.013385528475818,0.08503466666666668
0.24483733333333332,0.4708213333333333,1.922996492909578,0.225984
0.14746133333333333,0.37925333333333333,2.571883250750479,0.231792
0.2276936936936937,0.47711711711711713,2.0954340428899263,0.24942342342342344
0.42523123123123124,0.6886546546546547,1.6194827756670105,0.26342342342342345
0.08671686746987951,0.2785421686746988,3.2120875303924974,0.19182530120481928
